"Gene","BetaScore"
"Grtp1",0.193893163025974
"Clk3",0.19387976460651
"Pigv",0.193861406086814
"Zfp160",0.193792361231743
"Rhpn1",0.193743883140679
"Dnajc6",0.193742078689545
"Ip6k2",0.193701424914124
"Sipa1l3",0.193670330019862
"Riok3",0.193656210507698
"Afg3l1",0.193640299961624
"Dnajc16",0.19363006197717
"Fam45a",0.193613956403199
"Rsf1",0.193601156053081
"Senp2",0.193592588727184
"Aldoart2",0.193575231822256
"Prr12",0.193570601804867
"A930017M01Rik",0.193550682121958
"Kat7",0.193530921061724
"Adcy3",0.193527133638894
"4933431E20Rik",0.193526121907171
"Ubqln4",0.193480943038708
"Lemd1",0.193443874587298
"Tspan31",0.193443332413848
"Gtf3c5",0.193432124444925
"Il1b",0.193431546966852
"Edrf1",0.193424762255055
"Mier2",0.193409493303087
"Zbtb44",0.193407960495369
"Ccdc50",0.193397042168756
"Jtb",0.193371092215841
"5031425E22Rik",0.193369834608712
"2410004N09Rik",0.193368570599252
"Ccpg1",0.193349888634112
"Apoa1",0.193348389110811
"Rab18",0.193337392661641
"Arvcf",0.193311442654168
"Sec1",0.193295440306347
"Ubxn2a",0.193291287668071
"Magi2",0.193260352966613
"Agt",0.193238187832773
"Tbc1d2",0.19318933932458
"Plcb1",0.19318533319731
"Ap4m1",0.193184784536885
"Enah",0.19317899657075
"Zfp553",0.193103048542073
"Prkag1",0.193077542243708
"Dnmbp",0.193042853845098
"Plrg1",0.19300077245788
"Ntmt1",0.192970819618943
"Adh5",0.192955336248029
"Rassf6",0.192893320915369
"Agtpbp1",0.192886493119543
"Zw10",0.192848397869607
"Slc9a2",0.192796582061667
"Agbl5",0.192786202396393
"Abi1",0.192780248346984
"Ep300",0.192773776911612
"Insm1",0.192753514136855
"Marf1",0.192753092547644
"Chp1",0.192745305976713
"Slc38a6",0.192732892578426
"Ubp1",0.19269108715842
"Tmem104",0.192615900714149
"Uchl5",0.192568417903338
"Nanos3",0.192562926088582
"Srxn1",0.19255834369785
"Bud31",0.192536554928131
"Nt5c2",0.192485575512578
"LOC102640451",0.192455248184499
"Atat1",0.192444769072235
"Nat8l",0.192415996472652
"Ap3s1",0.192406809345787
"Tacc1",0.192405876751702
"Mfsd7b",0.192392082890184
"Rala",0.192346798898411
"Pemt",0.192338561848797
"Stk38",0.19229300400251
"Dusp3",0.19228800735884
"A730090N16Rik",0.192277304076518
"Arhgef26",0.192257800541469
"Whamm",0.192248266968131
"Cep85l",0.192235220846552
"Dnajb3",0.192180675450473
"Amer2",0.192157112050877
"Rit2",0.192146816716849
"Ak8",0.192141270303846
"9530068E07Rik",0.19212636828543
"Rbm12b2",0.192107762532322
"Rmi1",0.192074803403931
"Stk35",0.192022310328053
"Brd1",0.19198251690658
"Tmem106b",0.191980525891197
"Mterf1a",0.191939254262377
"Kcng4",0.191933678528698
"Zfp653",0.191907261920912
"Pgam1-ps2",0.191890856988668
"Igf2r",0.191872960956423
"AW146154",0.191865256316632
"Peo1",0.191863131545745
"Hira",0.191839784904788
"Fam204a",0.191835747006691
"Nat14",0.19177449036855
"LOC105244315",0.191730556307768
"Fbl",0.191664512669393
"Trim67",0.191642197898046
"Inpp4a",0.191581595761441
"Mkln1",0.191559816514025
"Orc3",0.191460644679351
"Zfp219",0.191451216448918
"Gp1bb",0.191431797803647
"LOC102641516",0.19141755540824
"Eya3",0.19137904143406
"Zfp532",0.191360375370549
"Aars",0.191338177825799
"Fam192a",0.19131620580184
"4833439L19Rik",0.191298592965345
"Rabggtb",0.19129393139608
"Impdh2",0.191258001897286
"BC002059",0.191238134922867
"Mpdu1",0.191165300234926
"Cep63",0.191136379767511
"Zfp68",0.19108930337566
"Onecut2",0.19108331342714
"Hmg20a",0.191020738882835
"Rp9",0.191016887175064
"Foxn2",0.191009553728394
"Ttc30a1",0.190996198630184
"LOC102639013",0.190966294750786
"AU023762",0.190924384623167
"Alkbh4",0.190916140003309
"Icmt",0.190900056704849
"Caskin1",0.190867572549449
"Poli",0.190863615936239
"LOC102631735",0.190851846244596
"Wdr47",0.190838163493534
"Cttn",0.190825835918659
"D130020L05Rik",0.190789980928769
"2310035C23Rik",0.190756013841492
"Tctex1d2",0.190736861880939
"Ddx51",0.190716975063794
"Actr8",0.190661678839405
"Cfap46",0.190588640123649
"Ccndbp1",0.190568029128758
"Bbs4",0.190513210772161
"N4bp2",0.190498781998247
"1700028K03Rik",0.190420976787148
"Mier3",0.1903826770477
"Shisa2",0.190378558555053
"Tpm3",0.190326702021803
"LOC105246346",0.190290297103031
"Arid4a",0.19027379560222
"LOC102642041",0.190272879333032
"Tmem231",0.190241542377451
"Ccdc186",0.190241031411456
"Lcor",0.190215395823863
"Zfp598",0.190174353205907
"Foxj2",0.190171131765463
"Rchy1",0.190169499313268
"Setd1a",0.190151520520754
"Ift22",0.190128342186834
"Ppp1r9a",0.190125185501307
"Mydgf",0.190119527128624
"Dpf2",0.190107711247902
"Sympk",0.190071150390949
"Gpr115",0.190027322292232
"Tmem161b",0.189969905424959
"Eif2s3y",0.189922176218464
"Rp2h",0.189914795279564
"2700046G09Rik",0.189911827239135
"Sec23a",0.189866208358647
"Sv2a",0.189865169075371
"Emg1",0.189854462458138
"Tmem178b",0.189852950226664
"4831407H17Rik",0.189849176044674
"Gnb1l",0.189847843323103
"Ppp2r2d",0.189832137106374
"Usp34",0.189829355937523
"Adat2",0.189800642763899
"Fam69b",0.189799121113126
"Galns",0.189756357515772
"Slx1b",0.189752347519458
"Ccdc108",0.189740974765256
"Tsen54",0.189733944246023
"Arid2",0.189726180433391
"Drosha",0.189684049453826
"Usp7",0.189631628429052
"Nol9",0.189603623440977
"Rlf",0.189579267542737
"Prpf6",0.189538215747777
"Nasp",0.189522822597511
"Ppm1d",0.189452279090915
"Ddx1",0.189448271340967
"Hmgcs1",0.189372916629217
"Atg12",0.18929238225018
"Rfxap",0.189279367577706
"4921504A21Rik",0.189222979519697
"Atg3",0.189215764835973
"Snrnp48",0.189174422599088
"Srprb",0.189132061629624
"Rft1",0.189110547873191
"Ttll1",0.189073403772667
"Srp54a",0.188952866395464
"LOC105244908",0.188918266852912
"Armc7",0.188914779744376
"Skida1",0.188903963001674
"Tpt1-ps5",0.188879172153023
"Icam4",0.188878121430087
"Brd2",0.188829597387713
"Fam122a",0.188813514831045
"Kras",0.188788539046315
"Lrfn3",0.188776242930373
"Fam160b1",0.188746069020613
"Actr6",0.188732232362057
"Zfp354a",0.188608100954684
"Agap3",0.188588336845785
"Pgam1-ps1",0.188527654673913
"Zfp870",0.188521304277942
"Wdr82",0.188502125928454
"Wdr90",0.188455374187423
"LOC105243894",0.18840158859225
"Zfp39",0.188378855933638
"Wipi2",0.188372405321064
"Zfr2",0.188371598814773
"Zfp354b",0.18835155702908
"Etv3",0.188343020825939
"Disp2",0.188336521554445
"Pknox1",0.188287081624823
"LOC105243374",0.188246530891557
"Fbxo38",0.188242841129827
"0610011F06Rik",0.188205424387081
"Trappc2l",0.188165184643025
"Cstad",0.188156605606558
"Dnajc5",0.188149486265385
"Med13l",0.188106630331194
"Ikzf5",0.188079831224591
"Zfp148",0.18806970850355
"Aimp1",0.188060644016707
"Wtap",0.188055420991378
"LOC105242758",0.187979411820959
"Zfp292",0.187976070273006
"Esf1",0.187925459524881
"Polr1a",0.187886853828182
"Cnot6l",0.187840510947799
"Ppp6c",0.187805420112476
"LOC105246094",0.187743211089201
"Pip5k1c",0.187729615031201
"LOC105246171",0.187716889166767
"Ints5",0.187713884745475
"Snx29",0.187688376852951
"Phf3",0.187678650604802
"Ankhd1",0.187660013191491
"Kdm3b",0.187659677385504
"Strip1",0.187646952089808
"Phf12",0.18764685854418
"BC048403",0.187603381167004
"Fam193a",0.187588088449157
"Tnrc18",0.18757959105281
"Ccdc55",0.187568976357113
"Phf13",0.18749009664639
"A430108G06Rik",0.187455052084268
"Nfya",0.187442674798349
"Ndn",0.187414904279537
"LOC102642778",0.187398472553115
"Btbd7",0.187368581394619
"Mettl24",0.187344828521981
"Tet2",0.187318553532623
"Ccnk",0.187307453249399
"Efhd2",0.187291286651432
"Dirc2",0.187272443240174
"Gemin4",0.187244896406483
"Snx27",0.187165897222464
"LOC105245774",0.187156692605332
"1810043H04Rik",0.187156633903667
"Twist2",0.187133717426039
"Pdcd6",0.187115037533818
"Peg3",0.18709485744492
"Dhrs7c",0.187072241973569
"LOC105244150",0.187068768881232
"Morc2a",0.187062146575776
"Papln",0.187020784354053
"Lmod3",0.18701083064778
"Ldb1",0.186993936384854
"LOC105246961",0.186983426842097
"Polr3b",0.186974785581764
"Dcaf17",0.186965578722031
"LOC105243420",0.186948102223594
"Adrb3",0.186937614438505
"Pak1",0.186909858443579
"Safb2",0.186894909783061
"Kdm4b",0.186872013657933
"Trpm7",0.186869207198265
"Oxsr1",0.186863664568645
"Mgrn1",0.186850190567582
"Zfp867",0.186811112043991
"Kctd17",0.186799426008295
"Pigm",0.186795275181808
"Gcn1l1",0.186794671942835
"Slc5a3",0.186794577307102
"Fxr2",0.186750174726701
"Os9",0.18670555477325
"Kiss1r",0.18668530233227
"Lrig2",0.186604948495016
"Fbxo44",0.186576756214252
"Mir124a-2",0.18657217959536
"LOC105244195",0.186536524615479
"Plvap",0.186457739137903
"Zfand4",0.186429760718362
"Snapc5",0.186407024625734
"Selt",0.186391602237909
"Rps19bp1",0.186363036835842
"Doc2g",0.186334345358155
"Wsb2",0.186294440366257
"Phrf1",0.186259984477063
"Wdr59",0.186253801389179
"Ube2k",0.186239647939916
"Amer3",0.186221550866361
"Msi1",0.186197894394919
"Wdr43",0.186185467846896
"Mia",0.186162851752058
"Prdm15",0.186157998707603
"Rnf145",0.186115668226644
"LOC105242847",0.18605880747457
"Dnajb14",0.186028880167253
"Tbkbp1",0.186001093135258
"Isg20l2",0.185989572088477
"E030013I19Rik",0.18597699423821
"Phf21a",0.185952343089643
"Pigt",0.18592674045366
"LOC100503142",0.185917374023015
"Fnip1",0.185843187046711
"Tmem246",0.185836124607754
"Mzf1",0.185828829718906
"Ghdc",0.185825777517416
"Tbrg1",0.185822915316945
"1700025F24Rik",0.185819888465075
"C130071C03Rik",0.185715268671571
"AW549877",0.185669156805798
"Bcl7a",0.185644518456724
"Ccdc174",0.185594465516063
"2410002F23Rik",0.185594083670831
"Aak1",0.185580521224669
"Hdac10",0.185552051423257
"Sdr42e1",0.185529153834344
"Pias1",0.185521844191248
"Zscan29",0.185500460338402
"Mre11a",0.185486031941087
"Gorasp2",0.185423866755168
"Erich2",0.18539082871478
"Stc2",0.185353945758937
"Itga11",0.185332457276033
"Amn1",0.185305774149563
"Nle1",0.185292844377508
"Dhx33",0.185287893021499
"2310061J03Rik",0.185281979558103
"St13",0.185241020502122
"Psmc3ip",0.185222013925988
"Chd4",0.185191458253307
"Angel1",0.185189010736328
"Zfp275",0.185184069048816
"Ppp1r36",0.185142705846094
"Nek9",0.185142482130141
"Gdi2",0.185132593267497
"H3f3a-ps2",0.18505596832128
"Pign",0.18504165772742
"Helz",0.185041012292731
"Aim1l",0.185038589087111
"Tmcc1",0.185035940778656
"Rab11fip2",0.185034699178112
"Strap",0.185033838775089
"Csrnp3",0.185021859145755
"Zfp938",0.184977143214307
"Tbc1d17",0.184958158034332
"LOC102642160",0.184950880958647
"Gcc1",0.184832996764636
"Uba3",0.184809241847137
"Zmym6",0.184805192960311
"Snurf",0.184805141071675
"2510039O18Rik",0.184787184210141
"Efr3a",0.184773741894812
"Cnnm4",0.184593167980745
"Zfp612",0.184577195249505
"Med23",0.184569801505205
"Ssrp1",0.184565004174878
"Rpl29",0.18444438860084
"Lect1",0.184383833635281
"Rabep2",0.184383587912535
"Derl3",0.184335714458013
"Zcchc4",0.184326557306951
"Evi5",0.184306249745013
"2900005J15Rik",0.184287714901687
"2610524H06Rik",0.184238325504807
"Nelfb",0.184238145994118
"Srek1ip1",0.184235738489421
"Gpr61",0.184235141365858
"Shkbp1",0.1842256714233
"Dmwd",0.18420537424063
"Neb",0.184051458542015
"Gnao1",0.184018636995368
"LOC105247046",0.18396162382817
"Mdn1",0.183939485431055
"Wbscr22",0.183843678139236
"Ube2d1",0.183838106759736
"LOC102640399",0.183815253563137
"Diexf",0.183808506670328
"BC029214",0.183796898860574
"Ttll7",0.183778898822139
"Kctd18",0.183770065769693
"Wdr19",0.183761884809181
"Als2",0.183748256302799
"Nfrkb",0.183735163260934
"Pigg",0.183730617515457
"Car11",0.183714252104337
"Cacnb4",0.183682634899355
"H2-T10",0.183670969607539
"Zfp119a",0.183659394637362
"Sarm1",0.183566247540725
"Cct4",0.183545816561112
"AK157302",0.183512498877022
"Scn2a1",0.183487599465733
"LOC102632465",0.183463159092007
"Shprh",0.183392576748618
"Riok1",0.183392335295362
"Osbpl5",0.183380639087062
"Kpna1",0.183329139397791
"Sin3a",0.183296228971037
"Zfp661",0.183285775517181
"Tom1l2",0.183283512171565
"Ufsp2",0.183268752058614
"Agtr1a",0.183256289506977
"Zfp959",0.183237516145761
"Ctbs",0.183225684959528
"Trip11",0.183194671274645
"Boll",0.183166758081339
"U2af2",0.183123223002444
"D630041G03Rik",0.183112218135373
"Fbxo25",0.183078757926531
"Golga4",0.183012879940539
"Tmem167",0.182988820747705
"9430038I01Rik",0.182885680000873
"G3bp2",0.182884025105304
"LOC105247055",0.18288341410431
"Xkr8",0.182857550365016
"Zfp141",0.182808186018758
"Rnf31",0.182795677703683
"Tmx1",0.182754605921904
"2700062C07Rik",0.1827421121753
"Pus10",0.182727359897445
"Mynn",0.182653806739826
"Alkbh6",0.182625676750635
"Zfp692",0.182625571782876
"1500015A07Rik",0.182588767337188
"Wdr46",0.182572658027343
"Sar1b",0.182535765197586
"Sirt6",0.18247768729874
"Eif2s1",0.182477134652908
"Htr4",0.182467725354193
"Ubr5",0.182434865214681
"Sh2b2",0.182432825235793
"LOC105242704",0.182425752197005
"March9",0.182418963917407
"Krba1",0.182383149890745
"4930522L14Rik",0.182345419693654
"C030034I22Rik",0.182332498780042
"Mbd6",0.182327568324402
"Emc1",0.182298906586711
"Sec24b",0.182298598438519
"Noc3l",0.182267636357633
"Pnma1",0.182228917287426
"Cbl",0.182204835581553
"Sox12",0.182163156026667
"Schip1",0.182153768058401
"Dhps",0.182145785641004
"Arl6",0.181942889988994
"Gnl2",0.181937852641477
"Dnah1",0.181924011359114
"Hr",0.181922509506577
"Wrnip1",0.181874646063205
"Fam71e1",0.181874071914711
"Psme4",0.181856862328823
"Slco4c1",0.181856599457388
"Zc3h15",0.181801959296519
"AW822252",0.181779141279813
"Preb",0.181715317348535
"LOC105242543",0.181594816830787
"Eprs",0.181572562543503
"Arih2",0.181523975870786
"Osbpl8",0.181499028893769
"Tmem260",0.181492237665238
"Snw1",0.181482569193395
"Ptpn23",0.181461731778756
"Wasl",0.181445795014122
"Tmx3",0.181442107429949
"Ikzf2",0.181406434337108
"Trafd1",0.181306784116208
"Cul3",0.181300482776722
"Dzank1",0.181277844313375
"Ddx18",0.181258608859779
"Fam134c",0.181232973408387
"Med21",0.181224587895688
"LOC100534278",0.181192214787591
"Saal1",0.181181257989776
"Dido1",0.181171281384113
"Abhd17a",0.181139724241335
"Scg2",0.181110756804866
"Snhg3",0.181074620554086
"B930059L03Rik",0.181045022326178
"Ppp1r2",0.181010175315358
"Inadl",0.180972418041053
"Gsk3a",0.180915646363198
"Cers4",0.180884183892579
"LOC102637711",0.180860115884368
"Lins",0.180849410917875
"Usp5",0.180801328634641
"B3galt4",0.180799520163431
"Vwa3a",0.180795875640996
"Gatad2b",0.180766487215718
"LOC105245524",0.180697017767778
"Rabep1",0.180655377474857
"A530050N04Rik",0.180631104427339
"Tpgs1",0.180626047668663
"Zfp13",0.180569791234221
"Eml6",0.180515899387807
"Atp11b",0.180475360815498
"Zbtb7a",0.180424639253919
"Plcg1",0.180422956951805
"LOC105242914",0.180294431021753
"Swt1",0.180269192914425
"Nat10",0.180266382318776
"Cmpk1",0.180253054103414
"Ehmt1",0.180206335701493
"Cfap97",0.18019988965119
"Traf2",0.180096528580939
"Zfp78",0.180089796857194
"Fabp3-ps1",0.180078916864621
"Psmd9",0.18007238339889
"Ago1",0.180030962366003
"Catip",0.180027963108365
"Mir7666",0.180004624184194
"Dnmt1",0.180001923888157
"Glg1",0.179964294983808
"Tmem55a",0.179956658841053
"Zfp287",0.179954590307501
"Ankrd17",0.179948972007997
"A930028N01Rik",0.179918320213811
"C030047K22Rik",0.179909417187691
"Ubr4",0.179879146720844
"C230091D08Rik",0.179865959100909
"Lrrc17",0.17978530733316
"Rrnad1",0.17977319492695
"Cdk12",0.179727675069218
"Atg2a",0.179696862615741
"Dnajb4",0.179616006619467
"Zfp58",0.179599451142229
"Pcif1",0.179587008559248
"Zfp748",0.179571854875709
"Ankle2",0.179524578452004
"Rbm7",0.179500870845066
"Zfp869",0.179432387123167
"Nek10",0.179395226606575
"Mycbp2",0.179320773159585
"LOC100862203",0.179306915706356
"Zbtb11",0.179282378446507
"Zfp143",0.179246744927691
"Zfp428",0.179215688969218
"Hdac3",0.179181744950871
"Tmem160",0.179166983204295
"Neurl2",0.179119409801343
"Zc3h10",0.178971457195312
"A230057D06Rik",0.178964583125378
"Eno3",0.178954203492515
"Prox2",0.17893676257212
"Cracr2a",0.178911373208904
"Brsk1",0.178899245590137
"Abcc1",0.178888329889553
"Clasrp",0.178865197973662
"Tmtc3",0.17885289839819
"Kdm5b",0.178813836532613
"AA467197",0.17880028188645
"Rhpn2",0.178799149240628
"LOC105242621",0.178789684708591
"Cers5",0.178766304530806
"Arl5b",0.178748494245603
"Txndc11",0.178704197842175
"Sharpin",0.178702061880298
"LOC102642321",0.178639801889659
"Lancl1",0.178571428570885
"Tbc1d8",0.178561339951639
"Sdcbp",0.178525917325386
"Pex11a",0.178525670301419
"Ppil2",0.178513369950133
"Rasgef1a",0.178473157330412
"Hspbap1",0.178446819387471
"Bbs12",0.178342563112438
"B230369F24Rik",0.178323382176
"Tpd52-ps",0.17827582315498
"Scaf4",0.178229676812194
"Elp2",0.17821657618001
"Gdap1l1",0.178203558401825
"Smap2",0.178167512785018
"B330016D10Rik",0.178158355095412
"6720489N17Rik",0.17814473360174
"Copg1",0.17812679251453
"Pced1a",0.178121131390072
"Zfp644",0.178104672628125
"Tnfaip3",0.1781008622594
"Glra1",0.178088137861202
"Wdr70",0.178055943895592
"Fam188b",0.178044525249817
"Exoc3",0.178023897993805
"Epha8",0.177983319882264
"Slc9a8",0.177958292302336
"Dync1h1",0.17791983287651
"Setd2",0.177916601067702
"Trim23",0.177915736384051
"2810049E08Rik",0.177852609613438
"Nlgn2",0.177809363847546
"Tpd52l2",0.177788224914726
"Med19",0.177760018096058
"Scaf1",0.177755459040244
"Uchl4",0.177745518434798
"Ankrd10",0.17762049750522
"Ndel1",0.177604981709449
"Rsph1",0.177604297093867
"D030028A08Rik",0.1775941355014
"Urb1",0.177569411853473
"Zscan22",0.177566205308008
"Serf1",0.177561917841894
"Vmac",0.177553161207624
"Bcl7b",0.177533724898099
"Tmem222",0.177445220223153
"Ccdc178",0.177436198894865
"Phc3",0.17741797216017
"AA388235",0.177405107524523
"Eif3j1",0.17737734788718
"Ice1",0.177375332130584
"Fgf22",0.177366960622941
"Fyco1",0.177275492838353
"LOC105246264",0.177263429887095
"Ilf3",0.177259511949922
"Bscl2",0.177184721534417
"Sae1",0.17714690053353
"Fbxo47",0.177130895541284
"D430042O09Rik",0.177109747966444
"Far1",0.177104533205778
"Fbxo11",0.177059093398509
"Tfcp2",0.177015158255278
"Rab21",0.176984881132852
"Napg",0.176968366360172
"LOC105246367",0.176962633055015
"Slc22a15",0.176943987959293
"Dcun1d5",0.176940096988606
"Ccdc93",0.176939726973676
"Prkaca",0.176927117237013
"Lztfl1",0.17691274728265
"Lin7c",0.176889469708969
"5830417I10Rik",0.176888836573979
"Dsg2",0.176856072110817
"Rab5b",0.176847152106093
"Chd5",0.1768471402465
"Vapb",0.17679392995774
"Nub1",0.176740445750448
"Rnls",0.176728478857801
"Lta4h",0.176686441489253
"Nagpa",0.176586096211818
"Sar1a",0.176515040140528
"Msh6",0.176512156558743
"4930532I03Rik",0.176465210109953
"LOC105243235",0.176464324151908
"LOC105246504",0.176459499771477
"Psmg2",0.17638900835911
"Msantd4",0.176357868838643
"Rab3c",0.176300213797807
"Abce1",0.17629840008608
"Zfp11",0.176258451046881
"Tmem60",0.176246557509856
"Srcin1",0.176196277583563
"Rpl10-ps3",0.176133285837849
"Pwp2",0.17613267148763
"Unc13a",0.176095987597413
"Tango2",0.176094432279584
"Mrps36-ps1",0.176006699020503
"Ggcx",0.175936127980051
"Fam109a",0.17583369088984
"Ap4s1",0.175797763611073
"Ndfip2",0.175783963418683
"Trim8",0.175779558746935
"Rif1",0.175729604551842
"E4f1",0.175729298390023
"Ago2",0.175667752035885
"LOC100044633",0.175653911272823
"Psg16",0.175653555793475
"Stox2",0.175609810240091
"Zc3h7b",0.175604196825051
"Fbxo4",0.17559295187242
"Hdhd2",0.175574481043146
"Caprin1",0.175546113920527
"Sra1",0.175543614827927
"Nova1",0.17547983912178
"Alyref2",0.17544103470799
"Usp19",0.175393443230873
"Ppp2r5c",0.175390572825314
"B430212C06Rik",0.175376456122323
"Limk2",0.175331560445274
"Zbtb10",0.175325142953218
"Ttc26",0.175263460431919
"Xpc",0.175258236589519
"Ccdc32",0.175250398796546
"B430319G15Rik",0.175238985775238
"Fubp3",0.17516790862542
"Tada2b",0.175167286540791
"Pxk",0.175161531294519
"Zbtb24",0.17507299658254
"Chmp3",0.1750505453379
"Pfkm",0.175028408273026
"Cep19",0.175022634085307
"Relb",0.174991916401129
"Frat1",0.174981395703361
"Itpa",0.174962466293353
"Lppr2",0.174947511629522
"Mterf3",0.174939163642363
"9330154J02Rik",0.174900740992612
"Clip1",0.174857913967772
"Dnm3os",0.174779209449381
"Pkp2",0.174723738977471
"Cct2",0.174723412513891
"Leng8",0.174660303735933
"Fam32a",0.174616629999609
"Myh7b",0.174602528957758
"Gucd1",0.174588162753297
"Asph",0.174579142074309
"Fh1",0.174570476675763
"Rps6kb1",0.17452501172774
"Atrn",0.174511494999737
"9930021J03Rik",0.174497446856186
"Zfp26",0.174472129767537
"Mir8109",0.174469378296761
"Kif9",0.174466443245069
"Nckap5l",0.174437523036641
"LOC105245967",0.174394095218331
"Fam120a",0.174392917601838
"Sirt1",0.174388779078468
"LOC105243540",0.174352901386862
"2410018L13Rik",0.174326760283256
"Uhrf2",0.174323222696906
"Bptf",0.174319176836699
"Itsn1",0.174273894985058
"Rad23b",0.174247405466265
"Hmgb1-ps7",0.174205638494815
"Arfrp1",0.174180691310737
"A330076H08Rik",0.174087003037256
"Ptar1",0.17408256506108
"Med13",0.1740019224814
"Spire1",0.173981225747024
"Arhgef12",0.173971931730645
"Tmem261",0.173962250412044
"LOC102635844",0.173912177970676
"Kansl1",0.173901062658373
"Trmt13",0.173792582589054
"Stab2",0.173789334407525
"Ccdc92",0.173785255722168
"Cd6",0.173775233424483
"Dennd6b",0.173770233137891
"Pcmtd1",0.173723718208887
"9930104L06Rik",0.173659633590283
"LOC105244455",0.173635727670444
"LOC105245096",0.17361669677304
"Zfp316",0.173609236419947
"Lig3",0.173607903566958
"9430083A17Rik",0.173586140716991
"Supt20",0.173551941095404
"Hspbp1",0.173521099983105
"Plekha5",0.173470516680303
"Trappc8",0.173443944265845
"Hexdc",0.173432724031619
"BC051226",0.173416614461462
"Kdm1a",0.173249557615521
"Ppp5c",0.173227884071798
"Rsbn1",0.173195125871158
"Lnp",0.173134691455102
"Smyd2",0.173028286182815
"Pogz",0.173022719223277
"R3hdm4",0.173022347415078
"Cep131",0.17299922996596
"Eml5",0.17299879123868
"4933404O12Rik",0.172974927096795
"Erp29",0.172965793286863
"Pcnxl3",0.172934139411551
"Fkbp4",0.172916699260794
"Ahrr",0.172851296274725
"LOC105245570",0.17277184385623
"Commd6",0.172767882946507
"Cdk17",0.17275924332521
"Mir3064",0.172726482127629
"Chd3os",0.17268975826555
"Qrich1",0.172683430738686
"Mia3",0.172643933143824
"Pramef8",0.172627457613324
"A230103J11Rik",0.172598265253402
"Tmem179",0.172588131750181
"Pigl",0.172577582539997
"B230317F23Rik",0.172560832528038
"Scaf11",0.172556228162979
"Golgb1",0.172538474648097
"Smg8",0.17253821419445
"Rrp1b",0.172516746538911
"LOC102632778",0.172516321695994
"Cwc22",0.172484070431261
"Ift27",0.172471529129003
"Tmem68",0.172466043115479
"Ebna1bp2",0.172440347141572
"Smim13",0.172426425133322
"Fbxl19",0.172373427149264
"Zfp142",0.172323928161007
"Slc12a5",0.172319861276808
"Trim9",0.17225732364646
"Klhdc10",0.17224701850131
"LOC105244956",0.17219402886079
"Cfdp1",0.172157640282453
"LOC102633880",0.172155067058923
"LOC102631979",0.17212251070174
"Gon4l",0.172111068325686
"Zbtb38",0.172095685228115
"Fam193b",0.172084342724459
"9130011E15Rik",0.17207002136623
"LOC105243688",0.172064704827987
"LOC105246859",0.172042945241789
"1700021F05Rik",0.172022084528807
"A330069E16Rik",0.171955125189279
"Nae1",0.171948610952149
"Setx",0.171863689034891
"Nrde2",0.171860344759263
"Tsr3",0.171836532221652
"Yif1b",0.17180309440548
"Ttbk1",0.171775644122425
"Becn1",0.171762227721977
"Fto",0.171739770699908
"Atn1",0.171737795522452
"4632404H12Rik",0.171718567806079
"LOC102634058",0.171711716844736
"Dus3l",0.171710700250825
"Trappc13",0.17167857297604
"Scrn2",0.171633417905843
"Rbm4b",0.171625988022656
"LOC102641617",0.171619008692364
"0610040B10Rik",0.171529474137067
"LOC102632031",0.171529092945727
"Zfp263",0.171513068408304
"Kcp",0.171486484321573
"Irf2bp2",0.171462920659726
"Unc45a",0.171440723964734
"Adk",0.171424896259632
"Nalcn",0.171423379142212
"Zbtb21",0.171393912321156
"Tram1l1",0.171350792714397
"Ercc1",0.171345197205438
"Rbm19",0.171322082013538
"Polr2l",0.17131162102112
"Axin1",0.171287421456389
"LOC105242711",0.171219752698536
"Ube2e2",0.171212582423548
"Rabgap1",0.171196389144323
"Rsrc1",0.171064319874746
"Sf3a3",0.171050213367996
"4831440E17Rik",0.171045735950848
"Wdr83os",0.171037750298178
"Dopey1",0.170982413969379
"Mettl10",0.170956139892771
"Rsbn1l",0.17092247509769
"Qsox1",0.170802330687734
"Spcs2",0.170801347073226
"Fdxacb1",0.170720779063573
"Tbrg3",0.170624029152515
"Sytl1",0.170557466674619
"Cttnbp2",0.170502975051524
"St8sia3",0.170492398394112
"Prkcb",0.170455202302907
"Map2k4",0.170409617290513
"Mtag2",0.170349988050535
"Fbxl8",0.170318111410471
"Lenep",0.170316020456749
"Zfp599",0.170267536658623
"Calhm2",0.170220209840819
"Mars",0.170210275147754
"Hid1",0.170197173876112
"1810032O08Rik",0.170187397959694
"Ptprcap",0.170149198126729
"Armc1",0.170120090947025
"LOC105242587",0.170118054995629
"Scmh1",0.170102262070267
"Trrap",0.170100541405339
"Ei24",0.170096781996128
"Teddm2",0.170070429795185
"E430024I08Rik",0.17006884957404
"Oxct2b",0.170040471490394
"Fam72a",0.169991362461488
"Dapk3",0.169947329504449
"Emc4",0.169926136479071
"Ikzf4",0.169914847899985
"Nqo1",0.169914427684851
"Clptm1",0.169908606679781
"Fgfr1op2",0.169872329914191
"Urgcp",0.169872024525146
"LOC105243050",0.169866916946935
"Zswim4",0.169823987882918
"Bcl9l",0.169794634876845
"Ficd",0.169789896254688
"CK137956",0.169785619009125
"Zfp933",0.169754733119419
"Nfyc",0.169754343369522
"Scube2",0.169746310465117
"Arhgef37",0.169668807636272
"Nvl",0.169635732006038
"Herpud1",0.169630489216652
"Itpa-ps1",0.16962005702282
"Taok3",0.169570834951726
"Mex3d",0.169546820587479
